Date,High,Low,Close,Volume,Ud,Set
2000-07-31,11063.900391,10375.0,10531.599609,7334200.0,idx,ibex
2000-08-31,11364.299805,10453.0,10884.700195,8104500.0,idx,ibex
2000-09-29,11510.200195,10629.599609,10950.0,6404500.0,idx,ibex
2000-10-31,11304.599609,9826.599609,10363.099609,12566000.0,idx,ibex
2000-11-30,10673.900391,9179.599609,9214.5,11127300.0,idx,ibex
2000-12-29,9902.0,8756.400391,9109.799805,0.0,idx,ibex
2001-01-31,10219.5,8946.200195,10116.0,10881400.0,idx,ibex
2001-02-28,10168.299805,9231.599609,9551.400391,11246100.0,idx,ibex
2001-03-30,9963.0,8531.799805,9308.299805,9065100.0,idx,ibex
2001-04-30,9904.0,8784.799805,9761.0,7669600.0,idx,ibex
2001-05-31,9854.599609,9370.599609,9500.700195,8396200.0,idx,ibex
2001-06-29,9663.900391,8634.099609,8878.400391,140000.0,idx,ibex
2001-07-31,9104.900391,8074.5,8480.0,85800.0,idx,ibex
2001-08-31,8684.900391,8083.799805,8321.099609,81000.0,idx,ibex
2001-09-28,8374.400391,6260.100098,7314.0,124400.0,idx,ibex
2001-10-31,8176.600098,6925.899902,7774.299805,127600.0,idx,ibex
2001-11-30,8742.700195,7602.700195,8364.700195,122400.0,idx,ibex
2001-12-31,8876.0,8099.5,8397.599609,100800.0,idx,ibex
2002-01-31,8608.5,7737.700195,8050.399902,88400.0,idx,ibex
2002-02-28,8204.5,7628.0,8135.5,115600.0,idx,ibex
2002-03-29,8481.099609,8066.0,8249.700195,69400.0,idx,ibex
2002-04-30,8470.799805,7933.100098,8154.399902,115200.0,idx,ibex
2002-05-31,8229.700195,7788.100098,7949.899902,106800.0,idx,ibex
2002-06-28,8016.799805,6433.600098,6913.0,152400.0,idx,ibex
2002-07-31,7165.100098,5824.200195,6249.299805,194400.0,idx,ibex
2002-08-30,6727.200195,5815.600098,6435.700195,120800.0,idx,ibex
2002-09-30,6514.5,5293.5,5431.700195,158600.0,idx,ibex
2002-10-31,6262.0,5266.899902,6139.399902,146800.0,idx,ibex
2002-11-29,6766.799805,5978.600098,6685.600098,121200.0,idx,ibex
2002-12-31,6848.799805,5981.100098,6036.899902,89600.0,idx,ibex
2003-01-31,6645.5,5789.799805,5947.700195,172200.0,idx,ibex
2003-02-28,6186.899902,5741.899902,5999.399902,130200.0,idx,ibex
2003-03-31,6258.5,5447.700195,5870.5,132400.0,idx,ibex
2003-04-30,6674.700195,5893.299805,6489.5,171000.0,idx,ibex
2003-05-30,6578.100098,6177.799805,6508.5,154000.0,idx,ibex
2003-06-30,7081.600098,6491.700195,6862.0,178400.0,idx,ibex
2003-07-31,7067.899902,6735.299805,7061.700195,174000.0,idx,ibex
2003-08-29,7258.899902,6876.799805,7111.299805,115800.0,idx,ibex
2003-09-30,7315.399902,6664.700195,6703.600098,171800.0,idx,ibex
2003-10-31,7152.799805,6701.700195,7129.5,156400.0,idx,ibex
2003-11-28,7318.899902,7028.200195,7252.5,104200.0,idx,ibex
2003-12-31,7818.0,7280.899902,7737.200195,140600.0,idx,ibex
2004-01-30,8134.799805,7743.600098,7929.899902,176800.0,idx,ibex
2004-02-27,8350.900391,7869.600098,8249.400391,144400.0,idx,ibex
2004-03-31,8376.0,7659.299805,8018.100098,117800.0,idx,ibex
2004-04-30,8478.0,8016.0,8109.5,168200.0,idx,ibex
2004-05-31,8266.0,7605.700195,7959.299805,48400.0,idx,ibex
2004-06-30,8203.900391,7836.100098,8078.299805,155800.0,idx,ibex
2004-07-30,8141.5,7715.100098,7919.299805,131400.0,idx,ibex
2004-08-31,7930.5,7538.700195,7869.5,129200.0,idx,ibex
2004-09-30,8131.200195,7893.799805,8029.200195,154400.0,idx,ibex
2004-10-29,8490.099609,8037.700195,8418.299805,178200.0,idx,ibex
2004-11-30,8784.099609,8440.599609,8693.0,160600.0,idx,ibex
2004-12-31,9118.799805,8673.299805,9080.799805,117400.0,idx,ibex
2005-01-31,9224.599609,8907.0,9223.900391,150000.0,idx,ibex
2005-02-28,9647.700195,9193.599609,9391.0,141200.0,idx,ibex
2005-03-31,9581.799805,9158.0,9258.799805,150800.0,idx,ibex
2005-04-29,9442.200195,8938.900391,9001.599609,136400.0,idx,ibex
2005-05-31,9472.400391,9020.099609,9427.099609,130200.0,idx,ibex
2005-06-30,9815.5,9443.0,9783.200195,171600.0,idx,ibex
2005-07-29,10162.400391,9399.299805,10115.599609,163000.0,idx,ibex
2005-08-31,10253.700195,9823.799805,10008.900391,194600.0,idx,ibex
2005-09-30,10851.400391,10048.400391,10813.900391,172200.0,idx,ibex
2005-10-31,10919.200195,10256.0,10493.799805,250200.0,idx,ibex
2005-11-30,10716.799805,10336.099609,10557.799805,136800.0,idx,ibex
2005-12-30,10811.900391,10423.900391,10733.900391,90800.0,idx,ibex
2006-01-31,11112.099609,10611.099609,11104.299805,195600.0,idx,ibex
2006-02-28,11840.099609,11030.099609,11740.700195,210400.0,idx,ibex
2006-03-31,11970.0,11566.799805,11854.299805,145600.0,idx,ibex
2006-04-28,11975.5,11552.099609,11892.5,177800.0,idx,ibex
2006-05-31,12106.0,10918.299805,11340.5,225600.0,idx,ibex
2006-06-30,11585.299805,10744.200195,11548.099609,186600.0,idx,ibex
2006-07-31,11892.299805,11116.0,11818.0,100600.0,idx,ibex
2006-08-31,12200.0,11698.5,12144.700195,119800.0,idx,ibex
2006-09-29,13001.599609,11969.200195,12934.700195,186200.0,idx,ibex
2006-10-31,13773.5,12819.599609,13753.0,168600.0,idx,ibex
2006-11-30,14338.0,13652.0,13849.299805,220600.0,idx,ibex
2006-12-29,14420.799805,13551.099609,14146.5,102400.0,idx,ibex
2007-01-31,14605.599609,14065.700195,14553.200195,193200.0,idx,ibex
2007-02-28,14963.599609,14070.900391,14248.400391,383000.0,idx,ibex
2007-03-30,14730.400391,13602.400391,14641.700195,212000.0,idx,ibex
2007-04-30,15136.200195,14342.0,14374.599609,170200.0,idx,ibex
2007-05-31,15340.5,14176.0,15329.400391,276200.0,idx,ibex
2007-06-29,15543.799805,14582.400391,14892.0,203800.0,idx,ibex
2007-07-31,15297.200195,14378.700195,14802.400391,221200.0,idx,ibex
2007-08-31,15028.700195,13841.599609,14479.799805,183600.0,idx,ibex
2007-09-28,14704.5,13519.099609,14576.5,212400.0,idx,ibex
2007-10-31,15897.299805,14443.900391,15890.5,286400.0,idx,ibex
2007-11-30,16040.400391,15165.099609,15759.900391,287800.0,idx,ibex
2007-12-28,15983.400391,15107.400391,15182.299805,175400.0,idx,ibex
2008-01-31,15186.0,11937.200195,13229.0,401000.0,idx,ibex
2008-02-29,13652.099609,12721.400391,13170.400391,377800.0,idx,ibex
2008-03-31,13596.400391,12571.400391,13269.0,256000.0,idx,ibex
2008-04-30,14019.599609,13106.799805,13798.299805,186000.0,idx,ibex
2008-05-30,14301.299805,13397.900391,13600.900391,244000.0,idx,ibex
2008-06-30,13612.099609,11874.5,12046.200195,274800.0,idx,ibex
2008-07-31,12035.200195,10932.400391,11881.299805,298000.0,idx,ibex
2008-08-29,12078.700195,11185.5,11707.299805,163200.0,idx,ibex
2008-09-30,11936.299805,10571.099609,10987.5,319800.0,idx,ibex
2008-10-31,11441.5,7737.200195,9116.0,259200.0,idx,ibex
2008-11-28,9883.799805,7830.899902,8910.599609,204000.0,idx,ibex
2008-12-30,9332.900391,8293.200195,9195.799805,142400.0,idx,ibex
2009-01-30,9800.0,7981.700195,8450.400391,274600.0,idx,ibex
2009-02-27,8653.799805,7385.0,7620.899902,251200.0,idx,ibex
2009-03-31,8121.700195,6702.600098,7815.0,224600.0,idx,ibex
2009-04-30,9100.799805,7637.200195,9038.0,315200.0,idx,ibex
2009-05-29,9555.599609,8828.5,9424.299805,239000.0,idx,ibex
2009-06-30,9890.599609,9200.700195,9787.799805,238000.0,idx,ibex
2009-07-31,10932.900391,9241.200195,10855.099609,267200.0,idx,ibex
2009-08-31,11522.799805,10511.900391,11365.099609,132400.0,idx,ibex
2009-09-30,11938.200195,10874.400391,11756.099609,225400.0,idx,ibex
2009-10-30,11960.400391,11268.5,11414.799805,214000.0,idx,ibex
2009-11-30,12102.599609,11179.900391,11644.700195,169800.0,idx,ibex
2009-12-30,12070.900391,11468.700195,11940.0,103400.0,idx,ibex
2010-01-29,12240.5,10821.200195,10947.700195,222400.0,idx,ibex
2010-02-26,11201.599609,9916.599609,10333.599609,230200.0,idx,ibex
2010-03-31,11190.0,10287.599609,10871.299805,196200.0,idx,ibex
2010-04-30,11566.099609,10077.900391,10492.200195,270800.0,idx,ibex
2010-05-31,10452.200195,8812.099609,9359.400391,114200.0,idx,ibex
2010-06-30,10209.5,8563.599609,9263.400391,280000.0,idx,ibex
2010-07-30,10788.0,8977.700195,10499.799805,214600.0,idx,ibex
2010-08-31,10953.099609,9773.799805,10187.0,181126000.0,idx,ibex
2010-09-30,10902.5,10170.099609,10514.5,233735000.0,idx,ibex
2010-10-29,11021.599609,10310.200195,10812.900391,201939000.0,idx,ibex
2010-11-30,10903.400391,9203.400391,9267.200195,387037000.0,idx,ibex
2010-12-30,10253.900391,9331.400391,9859.099609,155838000.0,idx,ibex
2011-01-31,10961.099609,9387.900391,10806.0,266180000.0,idx,ibex
2011-02-28,11165.0,10543.299805,10850.799805,216216000.0,idx,ibex
2011-03-31,10939.700195,10076.5,10576.5,247985000.0,idx,ibex
2011-04-29,10958.200195,10289.099609,10878.900391,140332000.0,idx,ibex
2011-05-31,10928.200195,10030.599609,10476.0,257020000.0,idx,ibex
2011-06-30,10549.0,9758.5,10359.900391,241843000.0,idx,ibex
2011-07-29,10536.799805,9276.099609,9630.700195,254006000.0,idx,ibex
2011-08-31,9752.299805,7767.299805,8718.599609,197599000.0,idx,ibex
2011-09-30,8801.700195,7505.299805,8546.599609,191595000.0,idx,ibex
2011-10-31,9351.0,8065.100098,8954.900391,190210000.0,idx,ibex
2011-11-30,8800.900391,7601.200195,8449.5,332723000.0,idx,ibex
2011-12-30,8844.200195,8120.899902,8566.299805,89131000.0,idx,ibex
2012-01-31,8746.599609,8233.799805,8509.200195,229793000.0,idx,ibex
2012-02-29,8967.400391,8429.099609,8465.900391,234671000.0,idx,ibex
2012-03-30,8625.5,7866.399902,8008.0,259621000.0,idx,ibex
2012-04-30,8072.600098,6811.200195,7011.0,200836800.0,idx,ibex
2012-05-31,7175.700195,6012.0,6089.799805,402042000.0,idx,ibex
2012-06-29,7102.200195,5987.799805,7102.200195,445205800.0,idx,ibex
2012-07-31,7219.5,5905.299805,6738.100098,212508200.0,idx,ibex
2012-08-31,7645.0,6296.100098,7420.5,302455200.0,idx,ibex
2012-09-28,8231.0,7351.200195,7708.5,175962800.0,idx,ibex
2012-10-31,8156.600098,7565.5,7842.899902,164282800.0,idx,ibex
2012-11-30,7995.899902,7490.600098,7934.600098,301074800.0,idx,ibex
2012-12-31,8345.400391,7670.799805,8167.5,105477400.0,idx,ibex
2013-01-31,8755.900391,8286.700195,8362.299805,306581000.0,idx,ibex
2013-02-28,8400.099609,7895.5,8230.299805,351215800.0,idx,ibex
2013-03-28,8670.400391,7797.200195,7920.0,274669000.0,idx,ibex
2013-04-30,8524.200195,7716.100098,8419.0,263763800.0,idx,ibex
2013-05-31,8669.200195,8216.5,8320.599609,306736400.0,idx,ibex
2013-06-28,8430.0,7508.399902,7762.700195,235237600.0,idx,ibex
2013-07-31,8480.099609,7612.799805,8433.400391,191524600.0,idx,ibex
2013-08-30,8828.099609,8275.900391,8290.5,171995200.0,idx,ibex
2013-09-30,9299.099609,8331.099609,9186.099609,204351100.0,idx,ibex
2013-10-31,10063.900391,9173.400391,9907.900391,258118400.0,idx,ibex
2013-11-29,10025.900391,9467.0,9837.599609,179884800.0,idx,ibex
2013-12-31,9949.799805,9232.099609,9916.700195,79586800.0,idx,ibex
2014-01-31,10552.700195,9716.5,9920.200195,343616300.0,idx,ibex
2014-02-28,10269.0,9654.799805,10114.200195,439188100.0,idx,ibex
2014-03-31,10420.599609,9703.099609,10340.5,339242900.0,idx,ibex
2014-04-30,10705.099609,9984.299805,10459.0,280911700.0,idx,ibex
2014-05-30,10803.400391,10282.400391,10798.700195,319903000.0,idx,ibex
2014-06-30,11249.400391,10667.200195,10923.5,198883900.0,idx,ibex
2014-07-31,11100.200195,10423.599609,10707.200195,302656400.0,idx,ibex
2014-08-29,10883.799805,9946.900391,10728.799805,190471100.0,idx,ibex
2014-09-30,11191.799805,10625.5,10825.5,277850000.0,idx,ibex
2014-10-31,10889.299805,9370.5,10477.799805,401751800.0,idx,ibex
2014-11-28,10792.299805,10017.5,10770.700195,228444400.0,idx,ibex
2014-12-31,10928.299805,9661.0,10279.5,83605300.0,idx,ibex
2015-01-30,10716.900391,9610.099609,10403.299805,418610700.0,idx,ibex
2015-02-27,11184.5,10136.400391,11178.299805,412536300.0,idx,ibex
2015-03-31,11618.299805,10858.400391,11521.099609,336270600.0,idx,ibex
2015-04-30,11884.599609,11258.0,11385.0,386580900.0,idx,ibex
2015-05-29,11609.900391,10928.200195,11217.599609,327769600.0,idx,ibex
2015-06-30,11497.099609,10654.299805,10769.5,369234200.0,idx,ibex
2015-07-31,11612.599609,10324.299805,11180.700195,278118300.0,idx,ibex
2015-08-31,11330.0,9502.400391,10259.0,184683800.0,idx,ibex
2015-09-30,10193.0,9231.299805,9559.900391,277069000.0,idx,ibex
2015-10-30,10591.900391,9428.799805,10360.700195,294535100.0,idx,ibex
2015-11-30,10631.599609,10005.200195,10386.900391,258600500.0,idx,ibex
2015-12-31,10476.599609,9351.799805,9544.200195,79920900.0,idx,ibex
2016-01-29,9446.200195,8206.0,8815.799805,402067900.0,idx,ibex
2016-02-29,8896.5,7746.299805,8461.400391,295553300.0,idx,ibex
2016-03-31,9217.299805,8423.599609,8723.099609,318399000.0,idx,ibex
2016-04-29,9360.200195,8256.099609,9025.700195,333507900.0,idx,ibex
2016-05-31,9155.5,8563.900391,9034.0,309221200.0,idx,ibex
2016-06-30,9056.599609,7579.799805,8163.299805,456692600.0,idx,ibex
2016-07-29,8720.200195,7857.799805,8587.200195,293413200.0,idx,ibex
2016-08-31,8780.700195,8229.400391,8716.799805,297356800.0,idx,ibex
2016-09-30,9135.799805,8543.099609,8779.400391,452000800.0,idx,ibex
2016-10-31,9255.299805,8551.200195,9143.299805,271723100.0,idx,ibex
2016-11-30,9214.099609,8558.5,8688.200195,350822000.0,idx,ibex
2016-12-30,9452.900391,8512.400391,9352.099609,166814400.0,idx,ibex
2017-01-31,9623.5,9279.0,9315.200195,282766800.0,idx,ibex
2017-02-28,9614.599609,9236.599609,9555.5,279234600.0,idx,ibex
2017-03-31,10462.900391,9616.599609,10462.900391,252476900.0,idx,ibex
2017-04-28,10828.799805,10216.900391,10715.799805,298337300.0,idx,ibex
2017-05-31,11184.400391,10564.299805,10880.0,740246400.0,idx,ibex
2017-06-30,11048.0,10433.200195,10444.5,197988500.0,idx,ibex
2017-07-31,10704.299805,10368.099609,10502.200195,166102800.0,idx,ibex
2017-08-31,10758.200195,10134.299805,10299.5,179780900.0,idx,ibex
2017-09-29,10410.200195,10087.599609,10381.5,199148100.0,idx,ibex
2017-10-31,10570.5,9922.299805,10523.5,238017300.0,idx,ibex
2017-11-30,10594.200195,9889.400391,10211.0,270742600.0,idx,ibex
2017-12-29,10380.299805,10028.700195,10043.900391,118042900.0,idx,ibex
2018-01-31,10643.400391,10017.0,10451.5,190192400.0,idx,ibex
2018-02-28,10543.700195,9581.099609,9840.299805,203423600.0,idx,ibex
2018-03-29,9811.400391,9327.599609,9600.400391,153270700.0,idx,ibex
2018-04-30,9995.400391,9417.299805,9980.599609,142924100.0,idx,ibex
2018-05-31,10291.400391,9400.299805,9465.5,355887300.0,idx,ibex
2018-06-29,9985.900391,9506.599609,9622.700195,200359300.0,idx,ibex
2018-07-31,9971.599609,9443.5,9870.700195,203079100.0,idx,ibex
2018-08-31,9902.299805,9339.5,9399.099609,172662900.0,idx,ibex
2018-09-28,9665.400391,9111.099609,9389.200195,243629600.0,idx,ibex
2018-10-31,9475.200195,8627.599609,8893.5,299960800.0,idx,ibex
2018-11-30,9232.299805,8829.599609,9077.200195,207833400.0,idx,ibex
2018-12-31,9262.099609,8286.200195,8539.900391,64725600.0,idx,ibex
2019-01-31,9225.400391,8354.799805,9056.700195,222886900.0,idx,ibex
2019-02-28,9293.099609,8826.5,9277.700195,260630500.0,idx,ibex
2019-03-29,9532.900391,9106.799805,9240.299805,181744200.0,idx,ibex
2019-04-30,9588.200195,9269.700195,9570.599609,186881700.0,idx,ibex
2019-05-31,9559.700195,8959.5,9004.200195,208657500.0,idx,ibex
2019-06-28,9332.5,8903.099609,9198.799805,152187200.0,idx,ibex
2019-07-31,9453.0,8946.700195,8971.0,175707000.0,idx,ibex
2019-08-30,9038.200195,8409.200195,8812.900391,146442000.0,idx,ibex
2019-09-30,9257.299805,8772.799805,9244.599609,177878400.0,idx,ibex
2019-10-31,9494.5,8850.599609,9257.5,227115200.0,idx,ibex
2019-11-29,9482.5,9132.799805,9352.0,140835600.0,idx,ibex
2019-12-31,9700.5,9110.099609,9549.200195,62697500.0,idx,ibex
2020-01-31,9709.900391,9357.799805,9367.900391,303553700.0,idx,ibex
2020-02-28,10100.200195,8582.700195,8723.200195,497983900.0,idx,ibex
2020-03-31,9014.299805,5814.5,6785.399902,258181200.0,idx,ibex
2020-04-30,7209.700195,6424.5,6922.299805,314979200.0,idx,ibex
2020-05-29,7244.5,6421.399902,7096.5,903979900.0,idx,ibex
2020-06-30,7992.700195,7062.899902,7231.399902,233654700.0,idx,ibex
2020-07-31,7654.799805,6877.399902,6877.399902,312298100.0,idx,ibex
2020-08-31,7321.899902,6788.899902,6969.5,205260600.0,idx,ibex
2020-09-30,7159.600098,6552.299805,6716.600098,247927500.0,idx,ibex
2020-10-30,7024.600098,6329.5,6452.200195,260708300.0,idx,ibex
2020-11-30,8199.900391,6396.299805,8076.899902,544905000.0,idx,ibex
2020-12-31,8322.900391,7663.5,8073.700195,82261100.0,idx,ibex
2021-01-29,8439.700195,7713.5,7757.5,250623200.0,idx,ibex
2021-02-26,8387.0,7779.799805,8225.0,291865800.0,idx,ibex
2021-03-31,8740.099609,8239.700195,8580.0,265542300.0,idx,ibex
2021-04-30,8869.900391,8426.200195,8815.0,267612000.0,idx,ibex
2021-05-31,9254.700195,8796.299805,9148.900391,102386400.0,idx,ibex
2021-06-30,9310.799805,8765.299805,8821.200195,190176400.0,idx,ibex
2021-07-30,8968.099609,8252.200195,8675.700195,203148300.0,idx,ibex
2021-08-31,9015.700195,8723.299805,8846.599609,185163000.0,idx,ibex
2021-09-30,9055.5,8551.200195,8796.299805,195050400.0,idx,ibex
2021-10-29,9057.700195,8654.799805,9057.700195,228787400.0,idx,ibex
2021-11-30,9198.099609,8260.700195,8305.099609,369395400.0,idx,ibex
2021-12-30,8728.0,8082.399902,8713.799805,127210400.0,idx,ibex
2022-01-31,8866.599609,8361.400391,8612.799805,213539000.0,idx,ibex
2022-02-28,8912.200195,8048.0,8479.200195,396635800.0,idx,ibex
2022-03-31,8621.0,7287.700195,8445.099609,220117500.0,idx,ibex
2022-04-29,8877.700195,8344.900391,8584.200195,218569900.0,idx,ibex
2022-05-31,8992.700195,8134.5,8851.5,314821900.0,idx,ibex
2022-06-30,8909.299805,7994.200195,8098.700195,222962400.0,idx,ibex
2022-07-29,8240.400391,7764.899902,8156.200195,249071400.0,idx,ibex
2022-08-31,8540.0,7866.600098,7886.100098,228022400.0,idx,ibex
2022-09-30,8235.799805,7242.200195,7366.799805,186033300.0,idx,ibex
2022-10-31,7958.100098,7189.600098,7956.5,164827400.0,idx,ibex
2022-11-30,8425.5,7798.399902,8363.200195,325057800.0,idx,ibex
2022-12-30,8469.0,8059.5,8229.099609,121407700.0,idx,ibex
2023-01-31,9082.799805,8283.700195,9034.0,239317900.0,idx,ibex
2023-02-28,9442.799805,9046.200195,9394.599609,306110200.0,idx,ibex
2023-03-17,9528.299805,8731.0,9009.299805,26961849.0,idx,ibex
