Date,High,Low,Close,Volume,Ud,Set
1994-05-16,3626.600098,3593.399902,3622.600098,0.0,idx,ibex
1994-05-17,3629.199951,3595.5,3626.199951,0.0,idx,ibex
1994-05-18,3677.300049,3642.199951,3646.0,0.0,idx,ibex
1994-05-19,3643.399902,3613.899902,3626.300049,0.0,idx,ibex
1994-05-20,3667.0,3633.0,3663.899902,0.0,idx,ibex
1994-05-23,3672.600098,3644.800049,3649.600098,0.0,idx,ibex
1994-05-24,3633.699951,3601.100098,3631.5,0.0,idx,ibex
1994-05-25,3629.800049,3550.300049,3556.600098,0.0,idx,ibex
1994-05-26,3590.5,3558.199951,3578.100098,0.0,idx,ibex
1994-05-27,3600.199951,3547.600098,3560.899902,0.0,idx,ibex
1994-05-30,3565.5,3536.199951,3561.899902,0.0,idx,ibex
1994-05-31,3522.5,3501.300049,3512.600098,0.0,idx,ibex
1994-06-01,3502.5,3432.199951,3439.699951,0.0,idx,ibex
1994-06-02,3477.5,3416.199951,3476.300049,0.0,idx,ibex
1994-06-03,3516.199951,3474.699951,3507.399902,0.0,idx,ibex
1994-06-06,3546.399902,3507.5,3509.399902,0.0,idx,ibex
1994-06-07,3496.399902,3455.100098,3466.0,0.0,idx,ibex
1994-06-08,3497.5,3469.399902,3484.199951,0.0,idx,ibex
1994-06-09,3484.699951,3459.699951,3465.899902,0.0,idx,ibex
1994-06-10,3496.699951,3477.800049,3495.699951,0.0,idx,ibex
1994-06-13,3476.300049,3424.399902,3440.0,0.0,idx,ibex
1994-06-14,3456.600098,3415.199951,3455.300049,0.0,idx,ibex
1994-06-15,3449.199951,3391.300049,3399.600098,0.0,idx,ibex
1994-06-16,3362.699951,3317.100098,3329.800049,0.0,idx,ibex
1994-06-17,3364.100098,3280.399902,3296.199951,0.0,idx,ibex
1994-06-20,3245.300049,3159.600098,3237.899902,0.0,idx,ibex
1994-06-21,3251.600098,3158.0,3166.5,0.0,idx,ibex
1994-06-22,3224.800049,3168.5,3215.300049,0.0,idx,ibex
1994-06-23,3278.5,3231.899902,3264.100098,0.0,idx,ibex
1994-06-24,3229.399902,3174.399902,3189.0,0.0,idx,ibex
1994-06-27,3193.5,3144.399902,3174.300049,0.0,idx,ibex
1994-06-28,3248.5,3215.199951,3228.899902,0.0,idx,ibex
1994-06-29,3241.800049,3214.199951,3238.800049,0.0,idx,ibex
1994-06-30,3265.199951,3183.600098,3200.699951,0.0,idx,ibex
1994-07-01,3200.699951,3164.199951,3182.399902,0.0,idx,ibex
1994-07-04,3212.300049,3196.5,3204.100098,0.0,idx,ibex
1994-07-05,3171.100098,3131.300049,3136.600098,0.0,idx,ibex
1994-07-06,3146.199951,3076.100098,3093.899902,0.0,idx,ibex
1994-07-07,3127.800049,3086.899902,3093.800049,0.0,idx,ibex
1994-07-08,3140.5,3088.600098,3118.600098,0.0,idx,ibex
1994-07-11,3171.399902,3142.0,3147.699951,0.0,idx,ibex
1994-07-12,3213.300049,3144.199951,3183.600098,0.0,idx,ibex
1994-07-13,3257.199951,3206.0,3217.399902,0.0,idx,ibex
1994-07-14,3241.699951,3222.800049,3235.699951,0.0,idx,ibex
1994-07-15,3272.100098,3225.600098,3234.0,0.0,idx,ibex
1994-07-18,3284.5,3232.399902,3263.899902,0.0,idx,ibex
1994-07-19,3292.199951,3266.0,3273.199951,0.0,idx,ibex
1994-07-20,3280.199951,3249.199951,3253.600098,0.0,idx,ibex
1994-07-21,3256.800049,3236.100098,3254.800049,0.0,idx,ibex
1994-07-22,3296.5,3269.0,3288.399902,0.0,idx,ibex
1994-07-25,3306.899902,3287.5,3304.800049,0.0,idx,ibex
1994-07-26,3356.399902,3324.399902,3354.0,0.0,idx,ibex
1994-07-27,3349.5,3330.800049,3336.300049,0.0,idx,ibex
1994-07-28,3317.300049,3289.899902,3313.899902,0.0,idx,ibex
1994-07-29,3364.399902,3328.899902,3364.199951,0.0,idx,ibex
1994-08-01,3427.899902,3379.899902,3427.899902,0.0,idx,ibex
1994-08-02,3477.399902,3437.699951,3445.899902,0.0,idx,ibex
1994-08-03,3460.199951,3429.699951,3434.399902,0.0,idx,ibex
1994-08-04,3435.199951,3419.100098,3433.0,0.0,idx,ibex
1994-08-05,3460.5,3429.5,3454.300049,0.0,idx,ibex
1994-08-08,3476.0,3453.300049,3469.199951,0.0,idx,ibex
1994-08-09,3456.600098,3428.600098,3438.399902,0.0,idx,ibex
1994-08-10,3440.199951,3407.5,3440.199951,0.0,idx,ibex
1994-08-11,3468.899902,3402.199951,3408.199951,0.0,idx,ibex
1994-08-12,3361.600098,3304.600098,3342.899902,0.0,idx,ibex
1994-08-15,3361.600098,3304.600098,3342.899902,0.0,idx,ibex
1994-08-16,3337.300049,3310.100098,3320.100098,0.0,idx,ibex
1994-08-17,3351.5,3294.399902,3301.300049,0.0,idx,ibex
1994-08-18,3290.399902,3259.899902,3273.100098,0.0,idx,ibex
1994-08-19,3291.399902,3244.600098,3260.399902,0.0,idx,ibex
1994-08-22,3258.199951,3216.100098,3228.899902,0.0,idx,ibex
1994-08-23,3247.399902,3204.800049,3246.800049,0.0,idx,ibex
1994-08-24,3275.800049,3253.100098,3267.899902,0.0,idx,ibex
1994-08-25,3304.0,3277.800049,3290.199951,0.0,idx,ibex
1994-08-26,3324.300049,3262.399902,3322.899902,0.0,idx,ibex
1994-08-29,3381.199951,3342.5,3366.699951,0.0,idx,ibex
1994-08-30,3366.699951,3341.600098,3352.199951,0.0,idx,ibex
1994-08-31,3355.699951,3325.5,3337.0,0.0,idx,ibex
1994-09-01,3326.300049,3269.899902,3276.800049,0.0,idx,ibex
1994-09-02,3300.5,3232.600098,3239.699951,0.0,idx,ibex
1994-09-05,3243.100098,3163.5,3189.5,0.0,idx,ibex
1994-09-06,3164.399902,3127.199951,3135.199951,0.0,idx,ibex
1994-09-07,3177.0,3138.399902,3176.5,0.0,idx,ibex
1994-09-08,3267.0,3192.600098,3262.5,0.0,idx,ibex
1994-09-09,3278.699951,3206.899902,3232.699951,0.0,idx,ibex
1994-09-12,3202.699951,3183.199951,3184.699951,0.0,idx,ibex
1994-09-13,3237.5,3119.800049,3227.100098,0.0,idx,ibex
1994-09-14,3226.199951,3189.100098,3208.5,0.0,idx,ibex
1994-09-15,3262.100098,3217.5,3259.100098,0.0,idx,ibex
1994-09-16,3286.0,3211.199951,3218.600098,0.0,idx,ibex
1994-09-19,3229.100098,3203.300049,3210.100098,0.0,idx,ibex
1994-09-20,3190.300049,3159.399902,3166.100098,0.0,idx,ibex
1994-09-21,3168.5,3132.699951,3142.699951,0.0,idx,ibex
1994-09-22,3154.899902,3120.800049,3140.899902,0.0,idx,ibex
1994-09-23,3197.800049,3165.899902,3193.699951,0.0,idx,ibex
1994-09-26,3214.199951,3170.699951,3175.600098,0.0,idx,ibex
1994-09-27,3193.800049,3171.899902,3175.699951,0.0,idx,ibex
1994-09-28,3239.800049,3199.100098,3234.899902,0.0,idx,ibex
1994-09-29,3223.0,3174.800049,3192.199951,0.0,idx,ibex
1994-09-30,3186.199951,3159.600098,3176.600098,0.0,idx,ibex
1994-10-03,3156.300049,3121.399902,3149.100098,0.0,idx,ibex
1994-10-04,3166.600098,3140.899902,3165.199951,0.0,idx,ibex
1994-10-05,3130.100098,3057.199951,3100.0,0.0,idx,ibex
1994-10-06,3107.899902,3072.100098,3105.300049,0.0,idx,ibex
1994-10-07,3124.0,3056.300049,3122.899902,0.0,idx,ibex
1994-10-10,3162.800049,3143.300049,3159.300049,0.0,idx,ibex
1994-10-11,3183.899902,3137.100098,3173.399902,0.0,idx,ibex
1994-10-12,,,,,idx,ibex
1994-10-13,3280.0,3155.0,3278.0,0.0,idx,ibex
1994-10-14,3294.300049,3243.800049,3247.0,0.0,idx,ibex
1994-10-17,3278.699951,3233.899902,3242.800049,0.0,idx,ibex
1994-10-18,3223.699951,3182.800049,3189.399902,0.0,idx,ibex
1994-10-19,3193.0,3141.199951,3188.199951,0.0,idx,ibex
1994-10-20,3231.300049,3172.199951,3184.199951,0.0,idx,ibex
1994-10-21,3167.100098,3138.699951,3149.199951,0.0,idx,ibex
1994-10-24,3168.699951,3148.300049,3155.0,0.0,idx,ibex
1994-10-25,3124.199951,3082.399902,3108.0,0.0,idx,ibex
1994-10-26,3125.899902,3093.800049,3101.399902,0.0,idx,ibex
1994-10-27,3131.100098,3088.800049,3131.100098,0.0,idx,ibex
1994-10-28,3188.0,3129.800049,3186.600098,0.0,idx,ibex
1994-10-31,3220.699951,3186.199951,3194.5,0.0,idx,ibex
1994-11-01,,,,,idx,ibex
1994-11-02,3169.199951,3142.300049,3155.699951,0.0,idx,ibex
1994-11-03,3185.5,3151.699951,3185.5,0.0,idx,ibex
1994-11-04,3213.300049,3178.899902,3202.899902,0.0,idx,ibex
1994-11-07,3177.5,3155.899902,3172.699951,0.0,idx,ibex
1994-11-08,3169.800049,3157.199951,3166.100098,0.0,idx,ibex
1994-11-09,,,,,idx,ibex
1994-11-10,3237.5,3178.800049,3232.300049,0.0,idx,ibex
1994-11-11,3233.600098,3208.899902,3229.300049,0.0,idx,ibex
1994-11-14,3260.699951,3235.100098,3259.5,0.0,idx,ibex
1994-11-15,3318.800049,3280.399902,3306.199951,0.0,idx,ibex
1994-11-16,3341.5,3269.300049,3278.199951,0.0,idx,ibex
1994-11-17,3292.199951,3262.5,3272.5,0.0,idx,ibex
1994-11-18,3299.800049,3254.699951,3286.699951,0.0,idx,ibex
1994-11-21,3321.699951,3300.699951,3308.800049,0.0,idx,ibex
1994-11-22,3288.5,3269.699951,3286.300049,0.0,idx,ibex
1994-11-23,3255.5,3230.600098,3253.5,0.0,idx,ibex
1994-11-24,3283.800049,3261.399902,3276.0,0.0,idx,ibex
1994-11-25,3296.399902,3258.899902,3296.199951,0.0,idx,ibex
1994-11-28,3319.899902,3287.699951,3298.399902,0.0,idx,ibex
1994-11-29,3285.0,3255.600098,3262.5,0.0,idx,ibex
1994-11-30,3292.199951,3259.600098,3287.100098,0.0,idx,ibex
1994-12-01,3281.199951,3263.0,3272.699951,0.0,idx,ibex
1994-12-02,3297.5,3263.399902,3290.600098,0.0,idx,ibex
1994-12-05,3336.699951,3311.800049,3323.300049,0.0,idx,ibex
1994-12-06,,,,,idx,ibex
1994-12-07,3336.800049,3300.699951,3318.899902,0.0,idx,ibex
1994-12-08,,,,,idx,ibex
1994-12-09,3302.199951,3281.800049,3293.899902,0.0,idx,ibex
1994-12-12,3294.100098,3264.100098,3271.899902,0.0,idx,ibex
1994-12-13,3280.800049,3249.100098,3266.699951,0.0,idx,ibex
1994-12-14,3284.300049,3257.300049,3261.800049,0.0,idx,ibex
1994-12-15,3261.699951,3232.800049,3238.100098,0.0,idx,ibex
1994-12-16,3262.800049,3232.899902,3250.5,0.0,idx,ibex
1994-12-19,3264.600098,3225.800049,3230.300049,0.0,idx,ibex
1994-12-20,3211.899902,3182.600098,3193.5,0.0,idx,ibex
1994-12-21,3185.0,3166.0,3173.5,0.0,idx,ibex
1994-12-22,3187.800049,3162.0,3168.699951,0.0,idx,ibex
1994-12-23,3190.100098,3170.399902,3189.300049,0.0,idx,ibex
1994-12-26,,,,,idx,ibex
1994-12-27,3180.100098,3059.699951,3088.100098,0.0,idx,ibex
1994-12-28,3091.399902,3021.5,3029.5,0.0,idx,ibex
1994-12-29,3054.800049,3017.699951,3036.100098,0.0,idx,ibex
1994-12-30,3103.800049,3058.899902,3087.699951,0.0,idx,ibex
1995-01-02,3109.0,3077.899902,3092.199951,0.0,idx,ibex
1995-01-03,3115.100098,3092.600098,3110.399902,0.0,idx,ibex
1995-01-04,3121.300049,3094.5,3107.199951,0.0,idx,ibex
1995-01-05,3087.699951,3035.100098,3047.0,0.0,idx,ibex
1995-01-06,,,,,idx,ibex
1995-01-09,3044.199951,2973.600098,3003.600098,0.0,idx,ibex
1995-01-10,2991.800049,2929.699951,2987.800049,0.0,idx,ibex
1995-01-11,2997.899902,2946.699951,2957.699951,0.0,idx,ibex
1995-01-12,2971.699951,2939.399902,2963.100098,0.0,idx,ibex
1995-01-13,3008.899902,2947.399902,3004.699951,0.0,idx,ibex
1995-01-16,3044.199951,3010.699951,3041.699951,0.0,idx,ibex
1995-01-17,3051.0,3025.899902,3036.399902,0.0,idx,ibex
1995-01-18,3043.899902,3005.899902,3041.199951,0.0,idx,ibex
1995-01-19,3062.399902,3038.199951,3053.100098,0.0,idx,ibex
1995-01-20,3039.399902,3013.0,3023.300049,0.0,idx,ibex
1995-01-23,2994.300049,2953.800049,2962.899902,0.0,idx,ibex
1995-01-24,2988.199951,2953.5,2987.899902,0.0,idx,ibex
