Name,Date,Value,Ud,Set
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2014-11-01,2.63,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2014-12-01,2.53,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2015-01-01,2.52,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2015-02-01,2.53,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2015-03-01,2.47,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2015-04-01,2.45,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2015-05-01,2.4,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2015-06-01,2.33,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2015-07-01,2.25,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2015-08-01,2.26,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2015-09-01,2.28,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2015-10-01,2.36,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2015-11-01,2.32,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2015-12-01,2.32,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2016-01-01,2.27,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2016-02-01,2.23,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2016-03-01,2.2,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2016-04-01,2.09,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2016-05-01,2.1,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2016-06-01,2.03,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2016-07-01,2,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2016-08-01,1.96,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2016-09-01,1.96,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2016-10-01,1.98,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2016-11-01,1.9,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2016-12-01,1.91,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2017-01-01,1.88,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2017-02-01,1.87,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2017-03-01,1.89,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2017-04-01,1.88,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2017-05-01,1.9,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2017-06-01,1.9,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2017-07-01,1.91,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2017-08-01,1.91,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2017-09-01,2,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2017-10-01,1.93,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2017-11-01,1.92,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2017-12-01,1.93,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2018-01-01,1.86,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2018-02-01,1.87,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2018-03-01,1.88,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2018-04-01,1.84,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2018-05-01,1.85,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2018-06-01,1.87,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2018-07-01,1.82,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2018-08-01,1.85,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2018-09-01,1.82,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2018-10-01,1.82,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2018-11-01,1.8,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2018-12-01,1.85,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2019-01-01,1.81,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2019-02-01,1.81,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2019-03-01,1.84,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2019-04-01,1.8,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2019-05-01,1.77,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2019-06-01,1.79,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2019-07-01,1.73,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2019-08-01,1.71,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2019-09-01,1.68,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2019-10-01,1.64,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2019-11-01,1.59,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2019-12-01,1.59,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2020-01-01,1.58,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2020-02-01,1.52,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2020-03-01,1.54,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2020-04-01,1.55,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2020-05-01,1.54,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2020-06-01,1.58,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2020-07-01,1.64,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2020-08-01,1.58,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2020-09-01,1.61,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2020-10-01,1.61,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2020-11-01,1.58,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2020-12-01,1.54,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2021-01-01,1.52,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2021-02-01,1.5,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2021-03-01,1.49,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2021-04-01,1.44,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2021-05-01,1.48,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2021-06-01,1.43,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2021-07-01,1.43,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2021-08-01,1.45,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2021-09-01,1.47,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2021-10-01,1.46,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2021-11-01,1.47,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2021-12-01,1.48,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2022-01-01,1.46,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2022-02-01,1.46,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2022-03-01,1.49,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2022-04-01,1.53,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2022-05-01,1.72,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2022-06-01,1.86,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2022-07-01,2.03,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. Tipo medio adq. vivienda libre. Entre 1 y 5 años. Conjunto EC UEM,2022-08-01,2.26,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2009-03-01,0.09,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2012-10-01,0.971,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2012-11-01,0.887,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2012-12-01,0.8059999999999999,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2013-01-01,0.992,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2013-02-01,1.083,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2013-03-01,0.915,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2013-04-01,0.8220000000000001,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2013-05-01,0.8270000000000001,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2013-06-01,1.122,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2013-07-01,1.139,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2013-08-01,1.291,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2013-09-01,1.375,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2013-10-01,1.251,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2013-11-01,1.087,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2013-12-01,1.156,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2014-01-01,1.172,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2014-02-01,1.013,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2014-03-01,0.998,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2014-04-01,0.9570000000000001,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2014-05-01,0.831,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2014-06-01,0.7070000000000001,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2014-07-01,0.643,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2014-08-01,0.58,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2014-09-01,0.488,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2014-10-01,0.459,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2014-11-01,0.42,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2014-12-01,0.401,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2015-01-01,0.318,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2015-02-01,0.302,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2015-03-01,0.275,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2015-04-01,0.216,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2015-05-01,0.384,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2015-06-01,0.521,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2015-07-01,0.463,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2015-08-01,0.395,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2015-09-01,0.39,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2015-10-01,0.315,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2015-11-01,0.231,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2015-12-01,0.266,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2016-01-01,0.202,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2016-02-01,0.047,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2016-03-01,0.025,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2016-04-01,0.024,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2016-05-01,0.02,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2016-06-01,-0.04,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2016-07-01,-0.14,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2016-08-01,-0.133,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2016-09-01,-0.131,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2016-10-01,-0.065,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2016-11-01,0.083,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2016-12-01,0.118,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2017-01-01,0.122,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2017-02-01,0.146,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2017-03-01,0.232,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2017-04-01,0.163,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2017-05-01,0.208,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2017-06-01,0.16,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2017-07-01,0.287,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2017-08-01,0.208,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2017-09-01,0.198,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2017-10-01,0.233,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2017-11-01,0.203,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2017-12-01,0.237,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2018-01-01,0.369,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2018-02-01,0.48,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2018-03-01,0.425,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2018-04-01,0.388,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2018-05-01,0.381,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2018-06-01,0.318,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2018-07-01,0.279,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2018-08-01,0.291,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2018-09-01,0.337,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2018-10-01,0.397,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2018-11-01,0.333,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2018-12-01,0.254,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2019-01-01,0.183,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2019-02-01,0.133,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2019-03-01,0.09,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2019-04-01,0.039,%,BCE_TIPOS
Tipo de interés. De referencia. Oficiales. Mercado hipotecario. interest Rate Swap a 5 años,2019-05-01,-0.023,%,BCE_TIPOS
